id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262521,1,3668798,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,00:00.0,00:00.0,200,9.2,NULL,184000,0,184000,60,55200,0,0,55200,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262521,1,3668799,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,00:00.0,00:00.0,200,9.2,NULL,184000,0,184000,60,55200,0,0,55200,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262521,1,3668800,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,00:00.0,00:00.0,200,9.2,NULL,184000,0,184000,40,36800,0,0,36800,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668801,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,00:00.0,00:00.0,150,7.2,NULL,108000,0,108000,30,21600,0,0,21600,UNC Investment Fund,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668802,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,00:00.0,00:00.0,150,7.2,NULL,108000,0,108000,50,36000,0,0,36000,Leatherwood Trust MA,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668803,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,00:00.0,00:00.0,150,7.2,NULL,108000,0,108000,40,28800,0,0,28800,Optimum Holdings Partners,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668804,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,00:00.0,00:00.0,150,7.2,NULL,108000,0,108000,30,21600,0,0,21600,Redfield Accu-Fund,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668805,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,NULL,NULL,00:00.0,00:00.0,250,2.38,NULL,59500,0,59500,50,11900,0,0,11900,UNC Investment Fund,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668806,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,NULL,NULL,00:00.0,00:00.0,250,2.38,NULL,59500,0,59500,80,19040,0,0,19040,Leatherwood Trust MA,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668807,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,NULL,NULL,00:00.0,00:00.0,250,2.38,NULL,59500,0,59500,70,16660,0,0,16660,Optimum Holdings Partners,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668808,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,NULL,NULL,00:00.0,00:00.0,250,2.38,NULL,59500,0,59500,50,11900,0,0,11900,Redfield Accu-Fund,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262524,1,3668809,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,NULL,NULL,00:00.0,00:00.0,225,10,NULL,2250000,0,2250000,50,500000,0,0,500000,UNC Investment Fund,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668810,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,NULL,NULL,00:00.0,00:00.0,225,10,NULL,2250000,0,2250000,70,700000,0,0,700000,Leatherwood Trust MA,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668811,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,NULL,NULL,00:00.0,00:00.0,225,10,NULL,2250000,0,2250000,55,550000,0,0,550000,Optimum Holdings Partners,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668812,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,NULL,NULL,00:00.0,00:00.0,225,10,NULL,2250000,0,2250000,50,500000,0,0,500000,Redfield Accu-Fund,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262525,1,3668813,Buy,288834,Option,BNP GR 12/18/20 P64,NULL,NULL,DE000P8FDR21,00:00.0,00:00.0,200,4,NULL,80000,0,80000,40,16000,0,0,16000,UNC Investment Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668814,Buy,288834,Option,BNP GR 12/18/20 P64,NULL,NULL,DE000P8FDR21,00:00.0,00:00.0,200,4,NULL,80000,0,80000,60,24000,0,0,24000,Leatherwood Trust MA,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668815,Buy,288834,Option,BNP GR 12/18/20 P64,NULL,NULL,DE000P8FDR21,00:00.0,00:00.0,200,4,NULL,80000,0,80000,60,24000,0,0,24000,Optimum Holdings Partners,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668816,Buy,288834,Option,BNP GR 12/18/20 P64,NULL,NULL,DE000P8FDR21,00:00.0,00:00.0,200,4,NULL,80000,0,80000,40,16000,0,0,16000,Redfield Accu-Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262526,1,3668913,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,8400,273.681,NULL,2298920.4,0,2298920.4,2000,547362,0,0,547362,UNC Investment Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668914,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,8400,273.681,NULL,2298920.4,0,2298920.4,3000,821043,0,0,821043,Leatherwood Trust MA,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668915,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,8400,273.681,NULL,2298920.4,0,2298920.4,1400,383153.4,0,0,383153.4,Optimum Holdings Partners,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668916,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,8400,273.681,NULL,2298920.4,0,2298920.4,2000,547362,0,0,547362,Redfield Accu-Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262527,1,3668817,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,00:00.0,00:00.0,12000,149.31,NULL,1791720,0,1791720,2000,298620,0,0,298620,UNC Investment Fund,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668818,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,00:00.0,00:00.0,12000,149.31,NULL,1791720,0,1791720,4000,597240,0,0,597240,Leatherwood Trust MA,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668819,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,00:00.0,00:00.0,12000,149.31,NULL,1791720,0,1791720,4000,597240,0,0,597240,Optimum Holdings Partners,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668820,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,00:00.0,00:00.0,12000,149.31,NULL,1791720,0,1791720,2000,298620,0,0,298620,Redfield Accu-Fund,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262528,1,3668821,Buy,288889,CDO Tranche,92330WAY3,NULL,92330WAY3,US92330WAY30,00:00.0,00:00.0,1750000,83,NULL,1452500,0,1452500,350000,290500,0,0,290500,UNC Investment Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668822,Buy,288889,CDO Tranche,92330WAY3,NULL,92330WAY3,US92330WAY30,00:00.0,00:00.0,1750000,83,NULL,1452500,0,1452500,525000,435750,0,0,435750,Leatherwood Trust MA,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668823,Buy,288889,CDO Tranche,92330WAY3,NULL,92330WAY3,US92330WAY30,00:00.0,00:00.0,1750000,83,NULL,1452500,0,1452500,525000,435750,0,0,435750,Optimum Holdings Partners,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668824,Buy,288889,CDO Tranche,92330WAY3,NULL,92330WAY3,US92330WAY30,00:00.0,00:00.0,1750000,83,NULL,1452500,0,1452500,350000,290500,0,0,290500,Redfield Accu-Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668825,Buy,288891,CDO Tranche,13876VAC9,NULL,13876VAC9,US13876VAC90,00:00.0,00:00.0,2150000,74,NULL,1591000,0,1591000,430000,318200,0,0,318200,UNC Investment Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668826,Buy,288891,CDO Tranche,13876VAC9,NULL,13876VAC9,US13876VAC90,00:00.0,00:00.0,2150000,74,NULL,1591000,0,1591000,645000,477300,0,0,477300,Leatherwood Trust MA,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668827,Buy,288891,CDO Tranche,13876VAC9,NULL,13876VAC9,US13876VAC90,00:00.0,00:00.0,2150000,74,NULL,1591000,0,1591000,645000,477300,0,0,477300,Optimum Holdings Partners,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668828,Buy,288891,CDO Tranche,13876VAC9,NULL,13876VAC9,US13876VAC90,00:00.0,00:00.0,2150000,74,NULL,1591000,0,1591000,430000,318200,0,0,318200,Redfield Accu-Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668829,Buy,288893,CDO Tranche,05619EAC5,NULL,05619EAC5,US05619EAC57,00:00.0,00:00.0,2250000,88,NULL,1980000,0,1980000,450000,396000,0,0,396000,UNC Investment Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668830,Buy,288893,CDO Tranche,05619EAC5,NULL,05619EAC5,US05619EAC57,00:00.0,00:00.0,2250000,88,NULL,1980000,0,1980000,675000,594000,0,0,594000,Leatherwood Trust MA,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668831,Buy,288893,CDO Tranche,05619EAC5,NULL,05619EAC5,US05619EAC57,00:00.0,00:00.0,2250000,88,NULL,1980000,0,1980000,675000,594000,0,0,594000,Optimum Holdings Partners,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668832,Buy,288893,CDO Tranche,05619EAC5,NULL,05619EAC5,US05619EAC57,00:00.0,00:00.0,2250000,88,NULL,1980000,0,1980000,450000,396000,0,0,396000,Redfield Accu-Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668833,Buy,288895,CDO Tranche,04016BAC3,NULL,04016BAC3,US04016BAC37,00:00.0,00:00.0,3350000,84,NULL,2814000,0,2814000,670000,562800,0,0,562800,UNC Investment Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668834,Buy,288895,CDO Tranche,04016BAC3,NULL,04016BAC3,US04016BAC37,00:00.0,00:00.0,3350000,84,NULL,2814000,0,2814000,1005000,844200,0,0,844200,Leatherwood Trust MA,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668835,Buy,288895,CDO Tranche,04016BAC3,NULL,04016BAC3,US04016BAC37,00:00.0,00:00.0,3350000,84,NULL,2814000,0,2814000,1005000,844200,0,0,844200,Optimum Holdings Partners,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668836,Buy,288895,CDO Tranche,04016BAC3,NULL,04016BAC3,US04016BAC37,00:00.0,00:00.0,3350000,84,NULL,2814000,0,2814000,670000,562800,0,0,562800,Redfield Accu-Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262532,1,3668837,Buy,287922,Bond,013817AK7,NULL,013817AK7,US013817AK77,00:00.0,00:00.0,2000000,92,NULL,1840000,0,1840000,400000,368000,0,0,368000,UNC Investment Fund,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668838,Buy,287922,Bond,013817AK7,NULL,013817AK7,US013817AK77,00:00.0,00:00.0,2000000,92,NULL,1840000,0,1840000,600000,552000,0,0,552000,Leatherwood Trust MA,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668839,Buy,287922,Bond,013817AK7,NULL,013817AK7,US013817AK77,00:00.0,00:00.0,2000000,92,NULL,1840000,0,1840000,600000,552000,0,0,552000,Optimum Holdings Partners,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668840,Buy,287922,Bond,013817AK7,NULL,013817AK7,US013817AK77,00:00.0,00:00.0,2000000,92,NULL,1840000,0,1840000,400000,368000,0,0,368000,Redfield Accu-Fund,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262533,1,3668841,Buy,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,3500000,81,NULL,2835000,0,2835000,700000,567000,0,0,567000,UNC Investment Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668842,Buy,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,3500000,81,NULL,2835000,0,2835000,1050000,850500,0,0,850500,Leatherwood Trust MA,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668843,Buy,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,3500000,81,NULL,2835000,0,2835000,1050000,850500,0,0,850500,Optimum Holdings Partners,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668844,Buy,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,3500000,81,NULL,2835000,0,2835000,700000,567000,0,0,567000,Redfield Accu-Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262537,1,3668845,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,NULL,NULL,NULL,00:00.0,00:00.0,1000000,1.05,NULL,1050000,0,1050000,200000,210000,0,0,210000,UNC Investment Fund,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668846,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,NULL,NULL,NULL,00:00.0,00:00.0,1000000,1.05,NULL,1050000,0,1050000,300000,315000,0,0,315000,Leatherwood Trust MA,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668847,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,NULL,NULL,NULL,00:00.0,00:00.0,1000000,1.05,NULL,1050000,0,1050000,300000,315000,0,0,315000,Optimum Holdings Partners,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668848,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,NULL,NULL,NULL,00:00.0,00:00.0,1000000,1.05,NULL,1050000,0,1050000,200000,210000,0,0,210000,Redfield Accu-Fund,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262540,1,3668849,Sell,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,1040000,90,NULL,936000,0,936000,208000,187200,0,0,187200,UNC Investment Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668850,Sell,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,1040000,90,NULL,936000,0,936000,312000,280800,0,0,280800,Leatherwood Trust MA,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668851,Sell,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,1040000,90,NULL,936000,0,936000,312000,280800,0,0,280800,Optimum Holdings Partners,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668852,Sell,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,1040000,90,NULL,936000,0,936000,208000,187200,0,0,187200,Redfield Accu-Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262541,1,3668853,Sell,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,980000,95,NULL,0,0,0,196000,0,0,0,0,UNC Investment Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668854,Sell,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,980000,95,NULL,0,0,0,294000,0,0,0,0,Leatherwood Trust MA,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668855,Sell,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,980000,95,NULL,0,0,0,294000,0,0,0,0,Optimum Holdings Partners,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668856,Sell,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,980000,95,NULL,0,0,0,196000,0,0,0,0,Redfield Accu-Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262542,1,3668857,Sell,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,1020000,85,NULL,867000,0,867000,204000,173400,0,0,173400,UNC Investment Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668858,Sell,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,1020000,85,NULL,867000,0,867000,306000,260100,0,0,260100,Leatherwood Trust MA,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668859,Sell,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,1020000,85,NULL,867000,0,867000,306000,260100,0,0,260100,Optimum Holdings Partners,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668860,Sell,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,1020000,85,NULL,867000,0,867000,204000,173400,0,0,173400,Redfield Accu-Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262543,1,3668861,Sell,288791,Bond,26455626,NULL,EF6065058,USG47150AA82,00:00.0,00:00.0,1520000,88,NULL,920963.45,0,920963.45,304000,184192.69,0,0,184192.69,UNC Investment Fund,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668862,Sell,288791,Bond,26455626,NULL,EF6065058,USG47150AA82,00:00.0,00:00.0,1520000,88,NULL,920963.45,0,920963.45,456000,276289.03,0,0,276289.03,Leatherwood Trust MA,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668863,Sell,288791,Bond,26455626,NULL,EF6065058,USG47150AA82,00:00.0,00:00.0,1520000,88,NULL,920963.45,0,920963.45,456000,276289.03,0,0,276289.03,Optimum Holdings Partners,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668864,Sell,288791,Bond,26455626,NULL,EF6065058,USG47150AA82,00:00.0,00:00.0,1520000,88,NULL,920963.45,0,920963.45,304000,184192.69,0,0,184192.69,Redfield Accu-Fund,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262544,1,3668865,Sell,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,1520000,97,NULL,1474400,0,1474400,304000,294880,0,0,294880,UNC Investment Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668866,Sell,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,1520000,97,NULL,1474400,0,1474400,456000,442320,0,0,442320,Leatherwood Trust MA,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668867,Sell,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,1520000,97,NULL,1474400,0,1474400,456000,442320,0,0,442320,Optimum Holdings Partners,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668868,Sell,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,1520000,97,NULL,1474400,0,1474400,304000,294880,0,0,294880,Redfield Accu-Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262545,1,3668869,Sell,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,1440000,94,NULL,1353600,0,1353600,288000,270720,0,0,270720,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668870,Sell,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,1440000,94,NULL,1353600,0,1353600,432000,406080,0,0,406080,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668871,Sell,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,1440000,94,NULL,1353600,0,1353600,432000,406080,0,0,406080,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668872,Sell,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,1440000,94,NULL,1353600,0,1353600,288000,270720,0,0,270720,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262546,1,3668873,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,14600,104.778,NULL,1529758.8,0,1529758.8,3000,314334,0,0,314334,UNC Investment Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668874,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,14600,104.778,NULL,1529758.8,0,1529758.8,4000,419112,0,0,419112,Leatherwood Trust MA,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668875,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,14600,104.778,NULL,1529758.8,0,1529758.8,4600,481978.8,0,0,481978.8,Optimum Holdings Partners,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668876,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,14600,104.778,NULL,1529758.8,0,1529758.8,3000,314334,0,0,314334,Redfield Accu-Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262547,1,3668877,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,17600,68.283,NULL,1201780.8,0,1201780.8,4000,273132,0,0,273132,UNC Investment Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668878,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,17600,68.283,NULL,1201780.8,0,1201780.8,5000,341415,0,0,341415,Leatherwood Trust MA,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668879,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,17600,68.283,NULL,1201780.8,0,1201780.8,4600,314101.8,0,0,314101.8,Optimum Holdings Partners,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668880,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,17600,68.283,NULL,1201780.8,0,1201780.8,4000,273132,0,0,273132,Redfield Accu-Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262548,1,3668881,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,2400,273.681,NULL,656834.4,0,656834.4,480,131366.88,0,0,131366.88,UNC Investment Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668882,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,2400,273.681,NULL,656834.4,0,656834.4,720,197050.32,0,0,197050.32,Leatherwood Trust MA,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668883,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,2400,273.681,NULL,656834.4,0,656834.4,720,197050.32,0,0,197050.32,Optimum Holdings Partners,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668884,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,00:00.0,00:00.0,2400,273.681,NULL,656834.4,0,656834.4,480,131366.88,0,0,131366.88,Redfield Accu-Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262549,1,3668885,Sell,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1000000,81,NULL,810000,0,810000,200000,162000,0,0,162000,UNC Investment Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668886,Sell,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1000000,81,NULL,810000,0,810000,300000,243000,0,0,243000,Leatherwood Trust MA,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668887,Sell,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1000000,81,NULL,810000,0,810000,300000,243000,0,0,243000,Optimum Holdings Partners,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668888,Sell,288805,Loan,24736CAM6,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1000000,81,NULL,810000,0,810000,200000,162000,0,0,162000,Redfield Accu-Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4265255,1,3669069,Buy,289443,Loan,554229,NULL,NULL,NULL,00:00.0,00:00.0,8090000,95.33,NULL,7712197,0,7712197,8090000,7712197,0,0,7712197,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265256,1,3669070,Buy,289444,Loan,529694,NULL,NULL,NULL,00:00.0,00:00.0,11550000,99.625,NULL,11506687.5,0,11506687.5,11550000,11506687.5,0,0,11506687.5,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265257,1,3669071,Buy,289445,Loan,481072,NULL,NULL,NULL,00:00.0,00:00.0,11880000,97.83,NULL,11622204,0,11622204,11880000,11622204,0,0,11622204,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265258,1,3669072,Buy,289446,Loan,LX161900,NULL,NULL,NULL,00:00.0,00:00.0,9460000,96.05,NULL,9086330,0,9086330,9460000,9086330,0,0,9086330,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265259,1,3669073,Buy,289447,Loan,V00079050TL01,NULL,NULL,NULL,00:00.0,00:00.0,10660000,95.98,NULL,10231468,0,10231468,10660000,10231468,0,0,10231468,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265260,1,3669074,Buy,289448,Loan,LX162598,NULL,NULL,NULL,00:00.0,00:00.0,10570000,98.17,NULL,10376569,0,10376569,10570000,10376569,0,0,10376569,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
