AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
01/08/23,29/03/23,NULL,Heather,Heather,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4000000,4000000,66,66,1,1,2640000,2640000,0,-40012.4167,0,-1319997.682
01/08/23,04/03/20,NULL,Heather,Heather,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,1845000,1845000,66,66,1,1,1217700,1217700,0,-18455.7272,0,-55355.8036
01/08/23,20/01/23,NULL,MNC Inv,MNC Investment Fund,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,625000,625000,66,66,1,1,412500,412500,0,-6251.9401,0,-149999.6378
01/08/23,29/03/23,NULL,MNC Inv,MNC Investment Fund,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,54000,54000,66,66,1,1,35640,35640,0,-540.1676,0,23760.0313
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,1230000,1230000,66,66,1,1,811800,811800,0,-12303.8181,0,-36903.869
01/08/23,04/03/20,NULL,Garfield,Garfield,FORD,Asset,DefaultS2,Well Prime,Long,288808,Bond,345370BS8,1740000,1740000,74,74,1,1,1287600,1287600,0,1.1537,0,17401.1165
01/08/23,04/03/20,NULL,Heather,Heather,FORD,Asset,DefaultS2,Well Prime,Long,288808,Bond,345370BS8,2610000,2610000,74,74,1,1,1931400,1931400,0,1.7306,0,26101.6748
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FORD,Asset,DefaultS2,Well Prime,Long,288808,Bond,345370BS8,2610000,2610000,74,74,1,1,1931400,1931400,0,1.7306,0,26101.6748
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FORD,Asset,DefaultS2,Well Prime,Long,288808,Bond,345370BS8,1740000,1740000,74,74,1,1,1287600,1287600,0,1.1537,0,17401.1165
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FORD,Finance,DefaultS2,Well Prime,Short,288916,Repo Contract,Repo 345370BS8 01/03/2017 01/06/2017 CSFB,-1600000,-1600000,72,72,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,FORD,Finance,DefaultS2,Well Prime,Short,288916,Repo Contract,Repo 345370BS8 01/03/2017 01/06/2017 CSFB,-2350000,-2350000,72,72,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FORD,Finance,DefaultS2,Well Prime,Short,288916,Repo Contract,Repo 345370BS8 01/03/2017 01/06/2017 CSFB,-3055000,-3055000,72,72,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,FORD,Finance,DefaultS2,Well Prime,Short,288916,Repo Contract,Repo 345370BS8 01/03/2017 01/06/2017 CSFB,-1695000,-1695000,72,72,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,IIRSA,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,2280000,2280000,88,88,1,1,1381445.172,1381445.172,0.0382,1.1828,0.0382,1.1828
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,IIRSA,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,3420000,3420000,88,88,1,1,2072167.758,2072167.758,0.0572,1.7742,0.0572,1.7742
01/08/23,04/03/20,NULL,Heather,Heather,IIRSA,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,3420000,3420000,88,88,1,1,2072167.758,2072167.758,0.0572,1.7742,0.0572,1.7742
01/08/23,04/03/20,NULL,Garfield,Garfield,IIRSA,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,2280000,2280000,88,88,1,1,1381445.172,1381445.172,0.0382,1.1828,0.0382,1.1828
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RIG,Asset,DefaultS2,CS Prime,Long,288819,Bond,893817AB2,1470000,1470000,91,91,1,1,1337700,1337700,0,1.0127,0,29400.98
01/08/23,04/03/20,NULL,Heather,Heather,RIG,Asset,DefaultS2,CS Prime,Long,288819,Bond,893817AB2,2205000,2205000,91,91,1,1,2006550,2006550,0,1.519,0,44101.47
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RIG,Asset,DefaultS2,CS Prime,Long,288819,Bond,893817AB2,2205000,2205000,91,91,1,1,2006550,2006550,0,1.519,0,44101.47
01/08/23,04/03/20,NULL,Garfield,Garfield,RIG,Asset,DefaultS2,CS Prime,Long,288819,Bond,893817AB2,1470000,1470000,91,91,1,1,1337700,1337700,0,1.0127,0,29400.98
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CLWR,Asset,DefaultS2,CS Prime,Long,288801,Bond,18538TAG4,1800000,1800000,81,81,1,1,1458000,1458000,0,18001.2788,0,72001.2375
01/08/23,04/03/20,NULL,Heather,Heather,CLWR,Asset,DefaultS2,CS Prime,Long,288801,Bond,18538TAG4,2700000,2700000,81,81,1,1,2187000,2187000,0,27001.9181,0,108001.8563
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CLWR,Asset,DefaultS2,CS Prime,Long,288801,Bond,18538TAG4,2700000,2700000,81,81,1,1,2187000,2187000,0,27001.9181,0,108001.8563
01/08/23,04/03/20,NULL,Garfield,Garfield,CLWR,Asset,DefaultS2,CS Prime,Long,288801,Bond,18538TAG4,1800000,1800000,81,81,1,1,1458000,1458000,0,18001.2788,0,72001.2375
01/08/23,04/03/20,NULL,Heather,Heather,LIBERT,Asset,DefaultS2,DBAB Prime,Long,277776,Bond,530715AG6,1800000,1800000,83,83,1,1,1494000,1494000,0,24200,0,78000
01/08/23,04/03/20,NULL,Garfield,Garfield,LIBERT,Asset,DefaultS2,DBAB Prime,Long,277776,Bond,530715AG6,1200000,1200000,83,83,1,1,996000,996000,0,16133.3333,0,52000
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,LIBERT,Asset,DefaultS2,DBAB Prime,Long,277776,Bond,530715AG6,1800000,1800000,83,83,1,1,1494000,1494000,0,24200,0,78000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,LIBERT,Asset,DefaultS2,DBAB Prime,Long,277776,Bond,530715AG6,1200000,1200000,83,83,1,1,996000,996000,0,16133.3333,0,52000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MCA,DefaultS1,DefaultS2,Well Prime,Long,288887,CDO Tranche,55279YAA1,1500000,1500000,94,94,1,1,1410000,1410000,0,15000,0,105000
01/08/23,04/03/20,NULL,Heather,Heather,MCA,DefaultS1,DefaultS2,Well Prime,Long,288887,CDO Tranche,55279YAA1,2250000,2250000,94,94,1,1,2115000,2115000,0,22500,0,157500
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MCA,DefaultS1,DefaultS2,Well Prime,Long,288887,CDO Tranche,55279YAA1,2250000,2250000,94,94,1,1,2115000,2115000,0,22500,0,157500
01/08/23,04/03/20,NULL,Garfield,Garfield,MCA,DefaultS1,DefaultS2,Well Prime,Long,288887,CDO Tranche,55279YAA1,1500000,1500000,94,94,1,1,1410000,1410000,0,15000,0,105000
01/08/23,04/03/20,NULL,Garfield,Garfield,AH4R,Asset,DefaultS2,CS Prime,Long,288792,AssetBacked,02666AAC2,1560000,1560000,92,92,1,1,1435200,1435200,0,534.3,0,31556.2
01/08/23,04/03/20,NULL,Heather,Heather,AH4R,Asset,DefaultS2,CS Prime,Long,288792,AssetBacked,02666AAC2,2340000,2340000,92,92,1,1,2152800,2152800,0,801.45,0,47334.3
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,AH4R,Asset,DefaultS2,CS Prime,Long,288792,AssetBacked,02666AAC2,2340000,2340000,92,92,1,1,2152800,2152800,0,801.45,0,47334.3
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,AH4R,Asset,DefaultS2,CS Prime,Long,288792,AssetBacked,02666AAC2,1560000,1560000,92,92,1,1,1435200,1435200,0,534.3,0,31556.2
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CAH,Asset,DefaultS2,DBAB Prime,Long,288802,AssetBacked,19624LAG4,2520000,2520000,67,67,1,1,1688400,1688400,236.9108,947.6432,236.9108,-24489.2676
01/08/23,04/03/20,NULL,Garfield,Garfield,CAH,Asset,DefaultS2,DBAB Prime,Long,288802,AssetBacked,19624LAG4,1680000,1680000,67,67,1,1,1125600,1125600,157.9405,631.7621,157.9405,-16326.1784
01/08/23,04/03/20,NULL,Heather,Heather,CAH,Asset,DefaultS2,DBAB Prime,Long,288802,AssetBacked,19624LAG4,2520000,2520000,67,67,1,1,1688400,1688400,236.9108,947.6432,236.9108,-24489.2676
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CAH,Asset,DefaultS2,DBAB Prime,Long,288802,AssetBacked,19624LAG4,1680000,1680000,67,67,1,1,1125600,1125600,157.9405,631.7621,157.9405,-16326.1784
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CAH,Finance,DefaultS2,DBAB Prime,Short,288904,Repo Contract,Repo 19624LAG4 01/03/2017 01/06/2017 CSFB,-1544000,-1544000,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CAH,Finance,DefaultS2,DBAB Prime,Short,288904,Repo Contract,Repo 19624LAG4 01/03/2017 01/06/2017 CSFB,-2270000,-2270000,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CAH,Finance,DefaultS2,DBAB Prime,Short,288904,Repo Contract,Repo 19624LAG4 01/03/2017 01/06/2017 CSFB,-2948000,-2948000,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CAH,Finance,DefaultS2,DBAB Prime,Short,288904,Repo Contract,Repo 19624LAG4 01/03/2017 01/06/2017 CSFB,-1638000,-1638000,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,IHSFR,Finance,DefaultS2,CS Prime,Short,288906,Repo Contract,Repo 46186NAJ7 01/03/2017 01/06/2017 CSFB,-1351000,-1351000,95,95,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,IHSFR,Finance,DefaultS2,CS Prime,Short,288906,Repo Contract,Repo 46186NAJ7 01/03/2017 01/06/2017 CSFB,-1986000,-1986000,95,95,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,IHSFR,Finance,DefaultS2,CS Prime,Short,288906,Repo Contract,Repo 46186NAJ7 01/03/2017 01/06/2017 CSFB,-2580000,-2580000,95,95,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,IHSFR,Finance,DefaultS2,CS Prime,Short,288906,Repo Contract,Repo 46186NAJ7 01/03/2017 01/06/2017 CSFB,-1433000,-1433000,95,95,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,IHSFR,Asset,DefaultS2,CS Prime,Long,288810,AssetBacked,46186NAJ7,1470000,1470000,90,90,1,1,132300,132300,13.9854,55.9417,13.9854,-1428.0438
01/08/23,04/03/20,NULL,Heather,Heather,IHSFR,Asset,DefaultS2,CS Prime,Long,288810,AssetBacked,46186NAJ7,2205000,2205000,90,90,1,1,198450,198450,20.9781,83.9125,20.9781,-2142.0656
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,IHSFR,Asset,DefaultS2,CS Prime,Long,288810,AssetBacked,46186NAJ7,2205000,2205000,90,90,1,1,198450,198450,20.9781,83.9125,20.9781,-2142.0656
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,IHSFR,Asset,DefaultS2,CS Prime,Long,288810,AssetBacked,46186NAJ7,1470000,1470000,90,90,1,1,132300,132300,13.9854,55.9417,13.9854,-1428.0438
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MSC,Asset,DefaultS2,DBAB Prime,Long,288814,AssetBacked,61751NAT9,3150000,3150000,89,89,1,1,2242800,2242800,0,25616.6183,0,75600
01/08/23,04/03/20,NULL,Garfield,Garfield,MSC,Asset,DefaultS2,DBAB Prime,Long,288814,AssetBacked,61751NAT9,2100000,2100000,89,89,1,1,1495200,1495200,0,17077.7455,0,50400
01/08/23,04/03/20,NULL,Heather,Heather,MSC,Asset,DefaultS2,DBAB Prime,Long,288814,AssetBacked,61751NAT9,3150000,3150000,89,89,1,1,2242800,2242800,0,25616.6183,0,75600
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MSC,Asset,DefaultS2,DBAB Prime,Long,288814,AssetBacked,61751NAT9,2100000,2100000,89,89,1,1,1495200,1495200,0,17077.7455,0,50400
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MSC,Finance,DefaultS2,DBAB Prime,Short,288907,Repo Contract,Repo 61751NAT9 01/03/2017 01/06/2017 CSFB,-1930362,-1930362,84,84,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,MSC,Finance,DefaultS2,DBAB Prime,Short,288907,Repo Contract,Repo 61751NAT9 01/03/2017 01/06/2017 CSFB,-2837047,-2837047,84,84,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MSC,Finance,DefaultS2,DBAB Prime,Short,288907,Repo Contract,Repo 61751NAT9 01/03/2017 01/06/2017 CSFB,-3685237,-3685237,84,84,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,MSC,Finance,DefaultS2,DBAB Prime,Short,288907,Repo Contract,Repo 61751NAT9 01/03/2017 01/06/2017 CSFB,-2047354,-2047354,84,84,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,ACCSS,Asset,DefaultS2,Well Prime,Long,288789,AssetBacked,00432CAR2,1500000,1500000,94,94,1,1,1410000,1410000,205.4795,21575.3425,205.4795,51369.863
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,ACCSS,Asset,DefaultS2,Well Prime,Long,288789,AssetBacked,00432CAR2,2250000,2250000,94,94,1,1,2115000,2115000,308.2192,32363.0137,308.2192,77054.7945
01/08/23,04/03/20,NULL,Heather,Heather,ACCSS,Asset,DefaultS2,Well Prime,Long,288789,AssetBacked,00432CAR2,2250000,2250000,94,94,1,1,2115000,2115000,308.2192,32363.0137,308.2192,77054.7945
01/08/23,04/03/20,NULL,Garfield,Garfield,ACCSS,Asset,DefaultS2,Well Prime,Long,288789,AssetBacked,00432CAR2,1500000,1500000,94,94,1,1,1410000,1410000,205.4795,21575.3425,205.4795,51369.863
01/08/23,04/03/20,NULL,Garfield,Garfield,SLMA,Asset,DefaultS2,CS Prime,Long,288816,AssetBacked,78443CCL6,1410000,1410000,84,84,1,1,1184400,1184400,63.0583,16117.8667,63.0583,72454.8083
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,SLMA,Asset,DefaultS2,CS Prime,Long,288816,AssetBacked,78443CCL6,2115000,2115000,84,84,1,1,1776600,1776600,94.5875,24176.8,94.5875,108682.2125
01/08/23,04/03/20,NULL,Heather,Heather,SLMA,Asset,DefaultS2,CS Prime,Long,288816,AssetBacked,78443CCL6,2115000,2115000,84,84,1,1,1776600,1776600,94.5875,24176.8,94.5875,108682.2125
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,SLMA,Asset,DefaultS2,CS Prime,Long,288816,AssetBacked,78443CCL6,1410000,1410000,84,84,1,1,1184400,1184400,63.0583,16117.8667,63.0583,72454.8083
01/08/23,23/12/22,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,750000,750000,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,625000,625000,101,101,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1470000,1470000,101,101,1,1,0,0,0,0,0,0
01/08/23,26/02/21,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,857143,857143,101,101,1,1,0,0,0,0,0,0
01/08/23,26/03/21,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,8571429,8571429,101,101,1,1,0,0,0,0,0,0
01/08/23,27/04/21,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,857143,857143,101,101,1,1,0,0,0,0,0,0
01/08/23,04/05/21,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,857143,857143,101,101,1,1,0,0,0,0,0,0
01/08/23,23/12/22,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,642857,642857,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,535715,535715,101,101,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2205000,2205000,101,101,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2205000,2205000,101,101,1,1,0,0,0,0,0,0
01/08/23,23/12/22,NULL,Heather,Heather,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429,1071429,101,101,1,1,0,0,0,0,0,0
01/08/23,31/01/23,NULL,Heather,Heather,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429,1071429,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,Heather,Heather,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,535714,535714,101,101,1,1,0,0,0,0,0,0
01/08/23,23/12/22,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1250000,1250000,101,101,1,1,0,0,0,0,0,0
01/08/23,31/01/23,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1250000,1250000,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,Garfield,Garfield,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,625000,625000,101,101,1,1,0,0,0,0,0,0
01/08/23,23/12/22,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178571,178571,101,101,1,1,0,0,0,0,0,0
01/08/23,31/01/23,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178571,178571,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,89285,89285,101,101,1,1,0,0,0,0,0,0
01/08/23,26/02/21,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,142857,142857,101,101,1,1,0,0,0,0,0,0
01/08/23,26/03/21,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1428571,1428571,101,101,1,1,0,0,0,0,0,0
01/08/23,27/04/21,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,142857,142857,101,101,1,1,0,0,0,0,0,0
01/08/23,04/05/21,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1000000,1000000,101,101,1,1,0,0,0,0,0,0
01/08/23,04/05/21,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,142857,142857,101,101,1,1,0,0,0,0,0,0
01/08/23,23/12/22,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,107143,107143,101,101,1,1,0,0,0,0,0,0
01/08/23,06/02/23,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,89286,89286,101,101,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,ACE,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1470000,1470000,101,101,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,ACE,Finance,DefaultS2,DBAB Prime,Short,288908,Repo Contract,Repo 004421CG6 01/03/2017 01/06/2017 CITI,-1851527,-1851527,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,ACE,Finance,DefaultS2,DBAB Prime,Short,288908,Repo Contract,Repo 004421CG6 01/03/2017 01/06/2017 CITI,-3534733,-3534733,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,ACE,Finance,DefaultS2,DBAB Prime,Short,288908,Repo Contract,Repo 004421CG6 01/03/2017 01/06/2017 CITI,-1963740,-1963740,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BSABS,Finance,DefaultS2,Well Prime,Short,288909,Repo Contract,Repo 073879RA8 01/03/2017 01/06/2017 CITI,-1322519,-1322519,78,78,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BSABS,Finance,DefaultS2,Well Prime,Short,288909,Repo Contract,Repo 073879RA8 01/03/2017 01/06/2017 CITI,-2524809,-2524809,78,78,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,BSABS,Finance,DefaultS2,Well Prime,Short,288909,Repo Contract,Repo 073879RA8 01/03/2017 01/06/2017 CITI,-1402672,-1402672,78,78,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,BSABS,Asset,DefaultS2,Well Prime,Long,288794,AssetBacked,073879RA8,1050000,1050000,71,71,1,1,536964.0434,536964.0434,49.6255,-7413.9974,49.6255,-22589.3706
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BSABS,Asset,DefaultS2,Well Prime,Long,288794,AssetBacked,073879RA8,1575000,1575000,71,71,1,1,805446.065,805446.065,74.4382,-11120.9961,74.4382,-33884.0559
01/08/23,04/03/20,NULL,Heather,Heather,BSABS,Asset,DefaultS2,Well Prime,Long,288794,AssetBacked,073879RA8,1575000,1575000,71,71,1,1,805446.065,805446.065,74.4382,-11120.9961,74.4382,-33884.0559
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BSABS,Asset,DefaultS2,Well Prime,Long,288794,AssetBacked,073879RA8,1050000,1050000,71,71,1,1,536964.0434,536964.0434,49.6255,-7413.9974,49.6255,-22589.3706
01/08/23,04/03/20,NULL,Garfield,Garfield,CWHEL,Asset,DefaultS2,DBAB Prime,Long,288804,AssetBacked,23242YAR6,1350000,1350000,79,79,1,1,57918.3057,57918.3057,3.1747,0,3.1747,-1469.4609
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CWHEL,Asset,DefaultS2,DBAB Prime,Long,288804,AssetBacked,23242YAR6,2025000,2025000,79,79,1,1,86877.4585,86877.4585,4.762,0,4.762,-2204.1914
01/08/23,04/03/20,NULL,Heather,Heather,CWHEL,Asset,DefaultS2,DBAB Prime,Long,288804,AssetBacked,23242YAR6,2025000,2025000,79,79,1,1,86877.4585,86877.4585,4.762,0,4.762,-2204.1914
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CWHEL,Asset,DefaultS2,DBAB Prime,Long,288804,AssetBacked,23242YAR6,1350000,1350000,79,79,1,1,57918.3057,57918.3057,3.1747,0,3.1747,-1469.4609
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CWHEL,Finance,DefaultS2,DBAB Prime,Short,288911,Repo Contract,Repo 23242YAR6 01/03/2017 01/06/2017 MSCOF,-1240947,-1240947,79,79,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CWHEL,Finance,DefaultS2,DBAB Prime,Short,288911,Repo Contract,Repo 23242YAR6 01/03/2017 01/06/2017 MSCOF,-1823816,-1823816,79,79,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CWHEL,Finance,DefaultS2,DBAB Prime,Short,288911,Repo Contract,Repo 23242YAR6 01/03/2017 01/06/2017 MSCOF,-2369081,-2369081,79,79,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CWHEL,Finance,DefaultS2,DBAB Prime,Short,288911,Repo Contract,Repo 23242YAR6 01/03/2017 01/06/2017 MSCOF,-1316156,-1316156,79,79,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,GMACM,Asset,DefaultS2,Well Prime,Short,288912,Repo Contract,Repo 361856EK9 01/03/2017 01/06/2017 MSCOF,-1960000,-1960000,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,GMACM,Asset,DefaultS2,Well Prime,Short,288912,Repo Contract,Repo 361856EK9 01/03/2017 01/06/2017 MSCOF,-3527000,-3527000,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,GMACM,Asset,DefaultS2,Well Prime,Short,288912,Repo Contract,Repo 361856EK9 01/03/2017 01/06/2017 MSCOF,-2715000,-2715000,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,GMACM,Asset,DefaultS2,Well Prime,Short,288912,Repo Contract,Repo 361856EK9 01/03/2017 01/06/2017 MSCOF,-1848000,-1848000,90,90,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,GMACM,Asset,DefaultS2,Well Prime,Long,288809,AssetBacked,361856EK9,2010000,2010000,87,87,1,1,223109.9495,223109.9495,42.1178,2690.8357,42.1178,-13184.4219
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,GMACM,Asset,DefaultS2,Well Prime,Long,288809,AssetBacked,361856EK9,3015000,3015000,87,87,1,1,334664.9242,334664.9242,63.1768,4036.2536,63.1768,-19776.6328
01/08/23,04/03/20,NULL,Heather,Heather,GMACM,Asset,DefaultS2,Well Prime,Long,288809,AssetBacked,361856EK9,3015000,3015000,87,87,1,1,334664.9242,334664.9242,63.1768,4036.2536,63.1768,-19776.6328
01/08/23,04/03/20,NULL,Garfield,Garfield,GMACM,Asset,DefaultS2,Well Prime,Long,288809,AssetBacked,361856EK9,2010000,2010000,87,87,1,1,223109.9495,223109.9495,42.1178,2690.8357,42.1178,-13184.4219
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,JPM,Asset,DefaultS2,CS Prime,Long,288811,Loan,48123KAA4,1440000,1440000,84,84,1,1,1209600,1209600,0,0,0,28800
